0.34333542,0.128674091,1.544889603,1.719017207,1.852768065,0.896054262,1.627696891,0.88665827,1.918838782,0.161772984
1.593619434,0.636019618,1.809606723,0.527757402,0.80937334,1.737558416,1.49806838,0.605778107,1.542129667,0.843930768
1.811225685,1.450792296,0.62959924,1.673745528,1.706023416,0.429647822,1.786487068,0.737587916,1.991291547,0.885182324
0.697767754,0.617258401,0.913163126,1.142784815,0.258057421,0.595793165,0.565298646,1.965968952,0.475002762,0.760801085
0.198889184,1.277029004,1.998426061,0.144733101,1.552979749,0.649386499,0.419959643,0.385644171,1.896871449,1.033871614
0.101895191,1.695109785,0.176596628,1.788455354,1.106291577,1.581106831,1.255976658,0.220708277,0.766102016,1.10738392
1.838693393,1.835854846,0.895044759,1.64365786,1.760762939,0.906533201,0.825654861,1.333560776,1.230661652,0.454307398
1.548895705,1.534412689,0.528770854,1.004854529,1.191325284,1.293068757,0.623241287,1.297240211,1.065532035,1.11765632
1.878778776,0.361402792,0.970553397,0.483304469,0.407237663,0.444144028,1.542424043,1.612759743,1.880450504,0.311207445
0.267558781,1.30038377,0.697511915,0.409175277,1.838574538,1.465003368,1.09064153,0.141568087,1.905171726,0.992303426
1.688296416,1.591662702,1.256358962,0.129524703,0.22171137,1.058191966,1.229998445,1.744041879,1.850973208,1.889346646
1.760421775,1.088223809,1.61945031,1.772343387,1.710709128,0.159736323,1.744195502,1.860413432,1.516159045,0.549289585
1.921259425,1.158349845,0.36908439,1.264282957,0.717822596,1.593518868,1.641805046,0.949287581,1.092814081,0.650262053
0.781732854,0.894380222,1.957609811,1.391508823,1.091852972,1.006683816,0.491043364,1.729230478,1.938145352,0.845754983
1.060539917,0.84432282,0.329397504,1.444631477,1.493528698,1.762435913,1.090299155,0.837454146,1.880651556,0.73745881
1.374299363,0.184990868,1.630828625,0.426985033,0.877570655,0.336690138,1.787165547,1.162259887,0.13745431,0.460868777
1.744036269,1.80314893,0.254567065,1.028944174,0.502055169,0.392785919,0.149686265,0.112631073,0.58548073,1.794955944
1.784720764,1.940144165,0.20024623,0.370663667,1.793851682,1.739272997,0.874602797,1.591894418,1.264242719,1.90718505
1.937010095,0.649484106,1.639325025,0.430123229,1.392119659,1.960501529,1.417346786,1.372575371,1.355071868,1.051237975
0.229667413,0.184908976,1.505152833,1.510604285,0.800779132,0.527223089,1.497703952,0.804764404,1.810571021,0.588656156
0.474894499,1.65392274,0.186887177,0.437314971,0.853004554,0.636945822,0.182402093,1.948125802,0.735171373,0.155201779
1.982729763,1.669995951,1.498097714,1.246781388,1.196556096,1.974411937,1.448014208,1.265643321,0.120709233,0.302247755
1.511342858,0.20477585,1.025553704,1.260055515,1.738456092,0.138763053,1.120926232,1.426996434,0.669676668,0.288877675
1.494980413,1.867486027,1.098739762,0.280776321,1.140618985,0.956566066,1.259931488,0.549602742,0.605914634,1.59124346
1.270368951,1.93375392,1.990538767,0.170396205,1.634753594,1.372677812,1.627950569,1.606612922,0.181843319,1.06337751
1.163867634,0.20434002,0.988654151,1.19414173,1.588010626,0.209118491,0.961249655,1.080325408,1.380636964,1.383592311
0.887369041,1.846893809,0.997243981,1.464467407,1.16781617,1.914366165,1.947481101,1.760459889,1.475384036,0.271061668
1.959977216,0.347894701,0.324818882,1.947341463,0.781133865,0.994021863,0.102918348,0.48889538,0.746488741,0.118529855
0.844177708,0.275282117,0.449792064,0.520905093,1.86885963,0.921046331,1.489150846,1.895114491,0.266720393,1.550532516
1.579410697,1.329929953,1.683009227,1.688915382,1.079561013,0.795771053,1.041315883,1.338827124,0.32722545,1.960374681
1.290348957,1.226824542,0.760392511,1.681710696,1.801619395,0.123305587,1.316839411,1.820611935,1.329302619,0.674253922
0.788229445,0.512815975,1.886999237,0.497514468,1.778176869,0.676531563,0.999475653,1.11429989,1.035410429,0.447003278
0.642236885,0.709443164,0.595942967,1.828210068,0.55776683,0.100876057,1.38032077,1.809242119,1.292337703,1.266632221
1.535740584,1.140925351,1.939384171,0.647295032,1.434203617,1.788708645,0.66525574,1.108295149,0.75634015,0.889430824
0.411403818,1.821415311,0.855336769,1.581277908,1.673341935,1.367832062,0.711874151,1.1830134,0.580317498,1.7571816
1.862003091,1.2959046,0.16497364,0.880190267,0.993035774,1.134545045,1.292715529,0.731710955,0.405575528,1.448751703
0.399749015,0.125217279,1.988479516,1.184484807,0.616065731,1.305522857,1.165296337,0.390033807,0.723685007,0.689402509
0.738074913,0.564491275,0.370384152,1.37257759,1.983296256,0.771347493,1.697828721,0.962808704,0.670554354,1.74417913
0.885234324,1.019669422,0.447011149,1.190690504,1.040000625,1.200994757,1.422902456,0.325342826,1.512566235,1.212548168
1.991664429,0.613154188,0.942329913,0.711377433,1.515188557,0.442638025,1.899163458,1.55298984,0.699304947,0.605802921
0.815742649,1.674953321,0.788743015,1.258482931,1.003946501,1.137696619,1.511404949,0.986290026,1.160738942,0.519484412
1.347813233,0.166759758,0.808111077,0.651896733,0.766676567,1.016982774,1.514982266,0.711438093,0.604691714,0.821550584
1.301488779,1.833289252,0.682596515,0.635238708,1.502776764,1.689310714,1.828227717,0.467139139,0.728801765,0.900757399
0.392724597,0.812143039,0.456302973,0.351205602,1.92172231,1.620859957,0.446569894,1.394919026,0.65520696,0.31561937
1.166527289,1.570779952,1.99145931,1.848098143,1.473280842,1.279077753,0.772236808,0.741834276,0.634802075,0.904355103
1.526920826,0.873284763,1.105832659,1.857569238,1.95383817,1.556532405,0.686573896,0.267192472,1.933811448,1.506080684
1.04690663,0.722010938,1.518773708,1.866254612,0.992077605,0.71701377,1.24113715,0.960097353,1.168177655,1.528594586
0.42865291,1.548261676,1.291684912,0.659434297,1.907516207,1.113472636,0.814953682,0.236819199,1.25245151,1.557464506
0.659632494,0.993703223,0.954554138,0.756938791,1.377487607,1.192427221,0.694440956,1.615810214,0.987091538,1.129986196
0.166639736,1.031175195,0.274902021,1.624518173,0.763430426,0.964922591,0.32873816,1.376054452,0.241993339,1.184420292
1.083447693,1.13753494,0.869411578,0.702200837,0.664772615,1.815355185,0.980483112,1.058681002,1.393663213,0.895622212
0.679075253,1.709593138,1.141447548,1.600683518,1.83677326,0.757673715,0.937375528,1.97791156,0.247707063,1.932961915
1.131017562,1.641102184,1.363443935,0.52411906,0.588697656,0.112028453,1.646967909,0.267973781,0.189639963,0.631911445
0.361533994,1.466047834,1.972983977,0.615699146,0.782698843,1.449962525,0.848968586,0.750301405,0.80930238,1.142446282
1.424569946,1.723554159,0.343476943,0.79367923,0.53870488,0.344033899,0.255752329,0.423394897,0.516365674,0.437136588
1.058772568,0.177156166,0.724844469,1.799657544,1.97192658,0.48227456,0.533942718,0.768060391,0.564270962,1.087606845
1.76360465,1.149568295,1.570464707,0.868598043,1.769126752,1.828811663,1.119870569,1.992113993,1.182823035,1.739803476
0.203019944,1.236567047,0.579862733,0.252727505,0.489376083,1.058076887,1.51445066,0.318920573,1.428831102,1.589095065
0.607981407,0.865524168,0.636997432,1.887448322,1.661704905,1.870395277,0.82900156,0.419438405,0.621280239,1.519009487
0.646829169,0.301978545,0.936497736,0.818750623,0.242756389,0.742502922,0.504343172,1.426560536,1.321724738,0.523643945
0.221096512,1.053981357,0.779139617,1.883831362,0.65996578,0.877551815,1.803695507,0.580486499,1.961125033,0.320637535
